#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
WARNING: SPOILERS ARE IN THIS FILE;;;;;;;;;;;;;;x
EVTDESC999900230;Stannis ASoS- Placeholder;Stannis ASoS- Maître de la place;;;Stannis ASoS- Marcador de posición;;;;;;;;;x
d_deep_lake;The North;Le Nord;;;El Norte;;;;;;;;;x
opinion_found_liege_lord;Found my Liege Lord;A trouvé mon suzerain;;;Encontró a mi Señor;;;;;;;;;x
EVTDESCfeast_for_crows.11;[From.GetTitle] [From.GetFirstName] has won [From.GetHerHis] war and raised me up as Lord of Winterfell! [red_priest.GetTitledFirstNameWithDynasty] says  that I must open my heart and let the light of the Lord come in. That I must burn the weirwoods, and accept Winterfell as a gift of the Lord of Light.;[From.GetTitle] [From.GetFirstName] a gagné sa guerre et m'a fait sire de Winterfell ! ;;;[From.GetTitle] [From.GetFirstName] ha ganado su guerra y me ha hecho Señor de Invernalia! ;;;;;;;;;x
EVTDESCfeast_for_crows.11B;[From.GetTitle] [From.GetFirstName] has won [From.GetHerHis] war and raised me up as Lord of Winterfell! [red_priest.GetTitledFirstNameWithDynasty] has been beseaching me however, 'Jon.' [red_priest.GetSheHe] is so close he could feel the warmth of [red_priest.GetHerHis] breath. 'R’hllor is the only true god. A vow sworn to a tree has no more power than one sworn to your shoes. Open your heart and let the light of the Lord come in. Burn these weirwoods, and accept Winterfell as a gift of the Lord of Light.';[From.GetTitle] [From.GetFirstName] a gagné sa guerre et m'a fait sire de Winterfell ! ;;;[From.GetTitle] [From.GetFirstName] ha ganado su guerra y me ha hecho Señor de Invernalia! ;;;;;;;;;x
EVTOPTAfeast_for_crows.11;This is part of the price I must pay;Maintenant [From.GetSheHe] il doit gagner son trône ;;;Ahora debe ganarse su trono;;;;;;;;;x
EVTOPTBfeast_for_crows.11;I have no right, Winterfell belongs to the old gods;;;;;;;;;;;;;x
EVTDESCfeast_for_crows.12;[From.GetTitle] [From.GetFirstName] has won [From.GetHerHis] war against the Boltons, and now a Stark rules from Winterfell once more!;[From.GetTitle] [From.GetFirstName] a gagné sa guerre contre les Bolton et un Stark gouverne Winterfell à nouveau ! ;;;[From.GetTitle] [From.GetFirstName] ha ganado su guerra contra los Bolton y un Stark gobierna Invernalia de nuevo! ;;;;;;;;;x
EVTOPTDfeast_for_crows.5;This will aid our cause;Cela aidera notre cause;;;Esto ayudará a nuestra causa;;;;;;;;;x
EVTDESCfeast_for_crows.7;My name is Rickon Stark!;Mon nom est Rickon Stark !;;;Mi nombre es Rickon Stark!;;;;;;;;;x
EVTOPTCfeast_for_crows.7;Come Shaggy Dog!;Viens donc, Broussaille !;;;Ven Peludo!;;;;;;;;;x
opinion_respects;Respectful;Respectueux;;;Respetuoso;;;;;;;;;x
TOOLTIPYOUNGRIFFREINSTATE;All conquered lands shall be reinstated to the rightful holders\n;Tous les territoires conquis reviendront à leurs propriétaires légitimes\n;;;Todas las tierras conquistadas se restituirán a los titulares legítimos\n;;;;;;;;;x
TOOLTIPRIVERRUNTOFREYS;Riverrun and all other lands and titles held by [From.GetFirstNameWithDynasty] shall be surrendered to House [This.GetOnlyDynastyName]\n;Vivesaigues et toutes les terres et titres détenus par [Root.GetFirstNameWithDynasty] devront être rendu à la maison [This.GetOnlyDynastyName]\n;;;Aguasdulces y todas las demás tierras y títulos de [Root.GetFirstNameWithDynasty] pasarán a la casa [This.GetOnlyDynastyName]\n;;;;;;;;;x
EVTDESCfeast_for_crows.14;A young silver haired warrior has landed in the Stormlands who claims to be Aegon, trueborn son of Rhaegar Targaryen and rightful King on the Iron Throne. I have sent my daughter Arianne to parley with this would be Targaryen, and she now reports back...;Un jeune homme aux cheveux d'argent a débarqué sur les Terres de l'Orage, il dit être Aegon, fils légitime de Rhaegar Targaryen et roi du trône de fer. J'ai envoyé ma fille Arianne pour parlementer avec ce soi-disant Targaryen. Elle est de retour désormais... ;;;Un hombre joven con el pelo plateado ha desembarcado en las Tierras de la Tormenta, el dice ser Aegon, hijo legítimo de Rhaegar Targaryen y Rey de los Siete Reinos. He enviado a mi hija Arianne a parlamentar con él. Ella está ahora de vuelta... ;;;;;;;;;x
EVTOPTAfeast_for_crows.14;She says 'war';Elle dit 'guerre';;;Ella dice 'guerra';;;;;;;;;x
EVTOPTBfeast_for_crows.14;She says 'Dragon';Elle dit 'dragon';;;Ella dice 'dragón';;;;;;;;;x
EVTDESCfeast_for_crows.15;The Boltons have been defeated, the North is now under my dominion. However, the Northmen have little love for their rightful King. If I were to raise one of them to be Lord of Winterfell and the North they surely will respect me more...;Les Bolton ont été défaits, le Nord est désormais sous mon contrôle. Cependant les Nordiens ont peu d'amour pour leur roi légitime. Si je venais à élever l'un d'eux au rang de sire de Winterfell et de seigneur suzerain du Nord, ils me respecteraient sûrement plus...;;;Los Bolton han sido derrotados, El Norte está ahora bajo mi control. Sin embargo, los norteños no aprecian mucho a su legítimo Rey. Si ascendiese a algún Señor a Señor de Invernalia y Señor Supremo del Norte, seguramente me respetarían más...;;;;;;;;;x
TOOLTIPfeast_for_crows.15;If you grant the North to a Northman in the next 10 days they will join you in your struggle for the Iron Throne;Si vous octroyez le Nord à un Nordien dans les 10 jours qui viennent, ils se joindront à vous dans votre lutte pour le trône de fer;;;Si otorgas el Norte a un norteño en los próximos diez días, se unirán a ti en tu guerra por el Trono de Hierro;;;;;;;;;x
EVTOPTAfeast_for_crows.15;By rights they should follow me anyway;De droit ils sont tenus de me suivre de toute façon;;;Por derecho me deberían seguir de todos modos;;;;;;;;;x
EVTDESCfeast_for_crows.16;I have chosen my Lord of the North, now we ride south to claim my birthright!;J'ai choisi mon seigneur suzerain du Nord, désormais nous chevauchons vers le sud pour réclamer ce qui m'échoit par droit de naissance !;;;He elegido a mi Señor Supremo del Norte, ahora cabalgamos hacia el Sur para reclamar lo que me pertenece por derecho de nacimiento!;;;;;;;;;x
EVTOPTAfeast_for_crows.16;I should really hang these traitors;Je devrais vraiment faire pendre ces traîtres;;;Realmente debería colgar a estos traidores;;;;;;;;;x
EVTDESCfeast_for_crows.200;I am riding forth to see my father and brothers avenged, and many men are inspired by my cause. Many of my Sworn Brothers have sworn allegiance to me, even bands of wildlings have vowed to slay my enemies.;Je chevauche vers le sud pour venger mon père et mes frères. Bien des hommes ont été touchés par ma cause. Beaucoup de mes frères jurés m'ont prêté allégeance, même des sauvageons veulent en découdre avec mes ennemis.;;;Cabalgo hacia el sur para vengar a mi padre y mis hermanos. Numerosos hombres se han unido a mi causa. Muchos de mis hermanos juramentados me han jurado lealtad, al igual que muchos salvajes que quieren acabar con mis enemigos.;;;;;;;;;x
EVTOPTAfeast_for_crows.200;Winter is Coming;L'hiver vient;;;Se acerca el invierno;;;;;;;;;x
EVTDESCfeast_for_crows.201;As part of His Grace's offer to me King Stannis as offered me the hand of Lady Val, the wildling Princess, in marriage. She is a most beautiful woman, and resourceful as well...;L'offre de sa Grâce le roi Stannis, comprend la main de lady Val, la princesse sauvageonne. C'est une femme magnifique et intelligente…;;;La oferta de Su Majestad el Rey Stannis incluye la mano de Val, la Princesa Salvaje. Es una mujer hermosa e ingeniosa...;;;;;;;;;x
EVTOPTAfeast_for_crows.201;She will make a fine Lady of Winterfell;Elle fera une parfaite lady de Winterfell;;;Será una perfecta Señora de Invernalia;;;;;;;;;x
EVTOPTBfeast_for_crows.201;A Stark can't marry a wildling;Un Stark ne peut épouser une sauvageonne;;;Un Stark no puede casarse con una salvaje;;;;;;;;;x
TOOLTIPREREFORGEWIDOWSWAILWARAFFC;§YWidow's Wail§! shall be surrendered to §Y[This.GetFirstNameWithDynasty]§!, which shall be reforged into §YIce§!\n;§YPleurs-de-Veuve§! sera rendue à §Y[This.GetFirstNameWithDynasty]§!, et sera reforgée en §YGlace§!\n;;;§YLamento de Viuda§! será rendida a §Y[This.GetFirstNameWithDynasty]§!, y será reforjada de nuevo en §YHielo§!\n;;;;;;;;;x
TOOLTIPBRFORFIETLANDS;[Root.GetFirstName] shall be stripped of all their lands\n;[Root.GetFirstName] se verra retirer toutes ses terres\n;;;[Root.GetFirstName] perderá todas sus tierras\n;;;;;;;;;x
EVTDESCblackfyre_rebellion.101;[Root.PrimaryTitle.GetFOA], [FromFrom.GetFirstNameWithDynasty] and his allies lie defeated, his bid to wrest the Iron Throne from the Targaryens in tatters. However, [From.GetFirstName] has managed to lead [FromFrom.GetFirstName]'s family and a band of his supporters to safety across the Narrow Sea where he has founded a new mercenary company called the 'Golden Company', and vows to see a Blackfyre on the throne...;[Root.PrimaryTitle.GetFOA], [FromFrom.GetFirstNameWithDynasty] et ses alliés sont défaits, son ambition de ravir le Trône de Fer aux Targaryen n'est plus. Cependant, [From.GetFirstName] est parvenu à mettre certains membres de la famille [FromFrom.GetFirstName] et certains de leurs soutiens en sécurité de l'autre côté du détroit. Il y a fondé une nouvelle companie de mercenaire connue sous le nom de 'Compagnie Dorée' et a juré de mettre un Feunoyr sur le Trône...;;;[Root.PrimaryTitle.GetFOA], [FromFrom.GetFirstNameWithDynasty] y sus aliados han sido derrotados, su intento de arrebatar el Trono de Hierro a los Targaryen ha fracasado. Sin embargo, [From.GetFirstName] ha logrado poner a salvo a varios miembros de la familia [FromFrom.GetFirstName] y algunos de sus seguidores al otro lado del Mar Angosto. Ha fundado una nueva compañía mercenaria llamada la 'Compañía Dorada' y ha jurado poner un Fuegonegro en el Trono...;;;;;;;;;x
EVTDESCblackfyre_rebellion.102;[Root.PrimaryTitle.GetFOA], we have confiscated your family sword Blackfyre from the rebel [From.GetTitledFirstName], and is now back in your safe keeping.;[Root.PrimaryTitle.GetFOA], nous avons pris votre épée familiale Feunoyr au rebelle [From.GetTitledFirstName]. Et se trouve désormais désormais en votre possession. ;;;[Root.PrimaryTitle.GetFOA], hemos recuperado la espada de acero valyrio Fuegonegro del rebelde [From.GetTitledFirstName]. Ahora os pertenece a vos. ;;;;;;;;;x
EVTOPTBAblackfyre_rebellion.102;It should never have been given to him;Elle n'aurait jamais dû lui être donnée.;;;Nunca habría que habérsela dado a él.;;;;;;;;;x
opinion_restored_stark;Restored Stark;A restauré les Stark;;;Restauró a los Stark;;;;;;;;;x
EVTDESCfeast_for_crows.17;The Tullys have finally been rooted out of Riverrun by the forces of House Lannister, which means I can now assume my new overlordship of the Riverlands as promised to me by the Iron Throne.;Les Tully ont enfin été expulsés de Vivesaigues grâce aux forces de la maison Lannister, ce qui veut dire que je suis désormais le suzerain du Conflans comme le Trône de Fer me l'avait promis.;;;Los Tully han sido expulsados de Aguasdulces gracias a las fuerzas de la casa Lannister, esto significa que ahora soy el Señor Supremo de las Tierras de los Ríos como me prometió el Trono de Hierro.;;;;;;;;;x
EVTDESCfeast_for_crows.18;The accursed Lannisters have been removed from their perch upon the Iron Throne to be replaced by [From.GetTitle] [From.GetFirstName], the rightful Baratheon heir. For my service to the [From.GetTitle], [From.GetHerHis] grace has taken the sword forged from Ice, my father's sword, from the Lannisters and reforged it anew for House Stark.;Ces maudits Lannister ont enfin été chassés du Trône de Fer et remplacé par [From.GetTitle] [From.GetFirstName], l'héritier légitime des Baratheon. En reconnaissance de mes services aux(à la) [From.GetTitle], Sa Grâce a fait reforger Glace, l'épée de mon père et de la famille Stark que les Lannister avaient transformée.;;;Estos malditos Lannister finalmente fueron expulsados del Trono de Hierro y reemplazados por [From.GetTitle] [From.GetFirstName], heredero legítimo de los Baratheon. En reconocimiento a mis servicios al [From.GetTitle], Su Majestad ha hecho reforjar Hielo, la espada de acero valyrio de mi padre y de la familia Stark que los Lannister habían transformado en Lamento de Viuda.;;;;;;;;;x
EVTDESCfeast_for_crows.19;[Root.GetFirstNameWithDynasty] , I declare myself to be the trueborn progeny of Rhaegar Targaryen, son of the unjustly deposed King Aerys. By right of birth and blood, and as last scion of House Targaryen, I do lay claim to the Iron Throne and hence declare war.\n Signed,\n[From.GetFirstName] of House Targaryen, the Sixth of His Name, King of the Andals, the Rhoynar, and the First Men, and Lord of the Seven Kingdoms;[Root.GetFirstNameWithDynasty], je me déclare moi-même fils légitime de Rhaegar Targaryen, fils de l'injustement déposé Aerys. Par doit de sang et de naissance et comme dernier représentant de la maison Targaryen, je revendique le Trône de Fer et déclare la guerre.\n Signé,\n[From.GetFirstName] de la maison [From.GetOnlyDynastyName], Sixième de son nom, Roi des Andals, de Rhoynar et des Premiers Hommes, Seigneur des Sept Couronnes. ;;;[Root.GetFirstNameWithDynasty], me declaro hijo legítimo de Rhaegar Targaryen, hijo del injustamente depuesto Aerys. Por derecho de sangre y nacimiento y como último representante de la casa Targaryen, reclamo el Trono de Hierro y declaro la guerra.\n Firmado,\n[From.GetFirstName] de la casa [From.GetOnlyDynastyName], Sexto de su nombre, Rey de los Ándalos, de los Rhoynar, y de los Primeros Hombres y Señor de los Siete Reinos.;;;;;;;;;x
EVTOPTDaegons_landing.9;Only the greatest castle in Westeros will suffice!;Seul le plus grand des châteaux de Westeros peut suffire!;;;Sólo el castillo más grande de Poniente bastará!;;;;;;;;;x
TOOLTIPHARRENHALCROWNLANDS;The royal demesne of The Crownlands shall be made up of Harrenhal;Le domaine royal des Terres de la Couronne doit être constitué d'Harrenhal;;;El dominio real de las Tierras de la Corona debe estar constituido por Harrenhal;;;;;;;;;x
TOOLTIPHARRENHALCROWNLANDSEND;, Dragonstone and King's Landing.\n;, Peyredragon et Port-Réal\n;;;, Rocadragón y Desembarco del Rey\n;;;;;;;;;x
EVTDESCfeast_for_crows.20;[From.GetFirstNameWithDynasty] has been defeated by the forces of the Iron Throne, now we to must openly attack them if we are to achieve our goal.;[From.GetFirstNameWithDynasty] a été défait par les forces du Trône de Fer, il est temps de les attaquer ouvertement si nous voulons parvenir à nos objectifs. ;;;[From.GetFirstNameWithDynasty] ha sido derrotado por las fuerzas del Trono de Hierro, es el momento de atacarlas abiertamente si queremos lograr nuestros objetivos. ;;;;;;;;;x
EVTDESCbleeding_years.1;With Old Valyria lost to the Doom, the time has come for Volantis the first daughter of Valyria to rise up.  We are the heirs of the Freehold and we shall reclaim all the lands that have been lost.  Already Lys and Myr have fallen, now we set our sights on Tyrosh.;Avec la chute de l'antique Valyria, le temps est venu pour Volantis, sa première fille, de s'élever. Nous sommes les héritiers de Valyria et nous devons revendiquer les terres qui ont été perdues. Myr et Lys sont déjà tombées, maintenant nous pouvons poser les yeux sur Tyrosh. ;;;Con la caída de la Antigua Valyria, ha llegado el momento para Volantis, su primera hija. Somos los herederos del Feudo Franco de Valyria y debemos reivindicar las tierras que se perdieron. Myr y Lys ya han caído, ahora podemos poner los ojos sobre Tyrosh. ;;;;;;;;;x
EVTDESCbleeding_years.2;Valyria has long been destroyed, but that hasn't stopped the old nobles of Volantis claiming to be the heirs to the Freehold and rightful rulers of of the world. They have launched an invasion of Tyrosh after already subjugating Myr and Lys, and will surely move to conquer all the Free Cities after. Shall I ride against these pretenders and destroy them with Dragonfire? ;Voilà bien longtemps que Valyria a été détruite, mais cela n'a pas dissuader les nobles de Volantis de se présenter comme les héritiers des Possessions et les souverains légitimes du monde. Ils ont envahi Tyrosh après avoir subjugué Myr et Lys et projettent sûrement de s'emparer des autres Cités Libres par la suite. Devrais-je affronter ces prétendants et les détruire avec le feudragon ? ;;;Hace ya mucho tiempo que Valyria fue destruida, pero esto na ha disuadido a los nobles de Volantis de presentarse como los herederos del Feudo Franco de Valyria y los soberanos legítimos del mundo. Han invadido Tyrosh tras haber subyugado a Myr y Lys y seguramente proyecten apoderarse de otras Ciudades Libres. Debería enfrentarme a estos pretendientes y destruirlos con el fuegodragón? ;;;;;;;;;x
EVTOPTAbleeding_years.2;Yes, only the Dragon can rule the world;Oui, seul le Dragon peut diriger le monde.;;;Sí, sólo el Dragón puede dirigir el mundo.;;;;;;;;;x
EVTOPTBbleeding_years.2;Let them fight over scraps;Laissons-les se battre pour ces lambeaux d'empire.;;;Dejadles luchar por los pedazos del imperio.;;;;;;;;;x
EVTDESCbleeding_years.3;[Root.GetFirstNameWithDynasty], I, as the last of the true blood of Old Valyria, do not recognise these Volantene mongrels as heirs to the Freehold, and as such will ride to your aid to stop their unjust invasion of your lands.\n\n Regards,\n[From.GetTitle] [From.GetFirstName] of House [From.GetOnlyDynastyName];[Root.GetFirstNameWithDynasty], en tant que dernier représentant du sang de l'Antique Valyria, je ne reconnais pas ces bâtards volantains comme héritiers des Possessions, aussi ai-je décidé de vous aider à mettre fin à l'invasion de vos terres.\n\n Cordialement,\n[From.GetTitle] [From.GetFirstName] de la maison [From.GetOnlyDynastyName];;;[Root.GetFirstNameWithDynasty], como último representante de la sangre de la Antigua Valyria, no reconozco a estos mestizos volantinos como herederos del Feudo Franco, así que he decidido ayudaros a poner fin a la invasión de vuestras tierras.\n\n Cordialmente,\n[From.GetTitle] [From.GetFirstName] de la casa [From.GetOnlyDynastyName];;;;;;;;;x
EVTDESCbleeding_years.4;It is clear that the noble Valyrian blood of Volantis should inherit the world as the last vestige of the Freehold, this is why we launched our pacification of the Tyroshi. However, [FromFrom.GetFirstNameWithDynasty], the last Dragon rider, has intervened on the side of Tyrosh, meaning we must now face the Dragons...;Il est clair que le noble sang valyrien de Volantis se doit de gouverner le monde en tant que dernier vestige des Possessions, c'est pourquoi nous avons lancé une opération de pacification contre les Tyroshis. Cependant, [FromFrom.GetFirstNameWithDynasty], le dernier chevaucheur de dragon, est intervenu au côté de Tyrosh... Nous allons donc devoir affronter les dragons...;;;Está claro que la noble sangre valyria de Volantis debe gobernar el mundo como último vestigio del Feudo Franco, es por eso que hemos lanzado una operación de pacificación contra Tyrosh. Sin embargo, [FromFrom.GetFirstNameWithDynasty], el último jinete de dragón, ha intervenido al lado de Tyrosh... Deberemos enfrentarnos a los dragones...;;;;;;;;;x
EVTOPTAbleeding_years.4;We shall inherit the world;Le monde est à nous !;;;El mundo es nuestro!;;;;;;;;;x
EVTDESCbleeding_years.1;With Old Valyria lost to the Doom, the time has come for Volantis the first daughter of Valyria to rise up.  We are the heirs of Valyria and we shall reclaim all the lands that have been lost.  Already Lys and Myr have fallen, now we set our sights on Tyrosh.;Avec la chute de l'antique Valyria, le temps est venu pour Volantis, sa première fille, de s'élever. Nous sommes les héritiers de Valyria et nous devons revendiquer les terres qui ont été perdues. Myr et Lys sont déjà tombées, maintenant nous pouvons poser les yeux sur Tyrosh. ;;;Con la caída de la Antigua Valyria, ha llegado el momento para Volantis, su primera hija. Somos los herederos de Valyria y debemos reivindicar las tierras que se perdieron. Myr y Lys ya han caído, ahora podemos poner los ojos sobre Tyrosh. ;;;;;;;;;x
EVTOPTAbleeding_years.1;Tyrosh will fall.;Tyrosh tombera.;;;Tyrosh caerá.;;;;;;;;;x
EVTDESCbleeding_years.2;Another city has been conquered, who shall submit to the Emperor of Valyria next?;Voilà bien longtemps que Valyria a été détruite, mais cela n'a pas dissuader les nobles de Volantis de se présenter comme les héritiers des Possessions et les souverains légitimes du monde. Ils ont envahi Tyrosh après avoir subjugué Myr et Lys et projettent sûrement de s'emparer des autres Cités Libres par la suite. Devrais-je affronter ces prétendants et les détruire avec le feudragon ? ;;;Otra ciudad ha sido conquistada, cuál será la próxima a someterse al Emperador de Valyria? ;;;;;;;;;x
EVTOPTAbleeding_years.2;Pentos will fall.;Oui, seul le Dragon peut diriger le monde.;;;Pentos caerá.;;;;;;;;;x
EVTOPTBbleeding_years.2;Norvos will fall.;Laissons-les se battre pour ces lambeaux d'empire.;;;Norvos caerá.;;;;;;;;;x
EVTOPTCbleeding_years.2;Qohor will fall.;Qohor tombera.;;;Qohor caerá.;;;;;;;;;x
EVTOPTDbleeding_years.2;Lorath will fall.;Lorath tombera.;;;Lorath caerá.;;;;;;;;;x
EVTOPTEbleeding_years.2;It is time to consolidate.;Il est temps de consolider. ;;;Es momento para consolidarse. ;;;;;;;;;x
EVTDESCbleeding_years.3;This shall suffice . . .for now.;[Root.GetFirstNameWithDynasty], en tant que dernier représentant du sang de l'Antique Valyria, je ne reconnais pas ces bâtards volantains comme héritiers des Possessions, aussi ai-je décidé de vous aider à mettre fin à l'invasion de vos terres.\n\n Cordialement,\n[From.GetTitle] [From.GetFirstName] de la maison [From.GetOnlyDynastyName];;;Esto será suficiente… por ahora.;;;;;;;;;x
EVTDESCbleeding_years.4;As the last of the Dragonlords of Old Valyria, the Triarchs of Volantis have requested my aid in their effort to rebuild the Empire.;Il est clair que le noble sang valyrien de Volantis se doit de gouverner le monde en tant que dernier vestige des Possessions, c'est pourquoi nous avons lancé une opération de pacification contre les Tyroshis. Cependant, [FromFrom.GetFirstNameWithDynasty], le dernier chevaucheur de dragon, est intervenu au côté de Tyrosh... Nous allons donc devoir affronter les dragons...;;;Como último Señor Dragón de la Antigua Valyria, los Triarcas de Volantis me han pedido ayuda para reconstruir el Imperio.;;;;;;;;;x
EVTOPTAbleeding_years.4;No, this madness must end.;Le monde est à nous !;;;No, esta locura debe finalizar.;;;;;;;;;x
EVTOPTBbleeding_years.4;We shall build a new Valyria.;Nous devons fonder une nouvelle Valyria.;;;Debemos fundar una nueva Valyria.;;;;;;;;;x
EVTOPTCbleeding_years.4;Their petty squabbles are none of my concern;Leurs pitoyables querelles ne me regardent pas;;;Sus pequeñas disputas no son de mi incumbencia.;;;;;;;;;x
EVTDESCbleeding_years.5;Aegon Targaryen, last of the Dragonlords has agreed to help us rebuild the Valyrian Empire.;Aegon Targaryen, le dernier seigneur-dragon, a accepté de nous aider à refonder l'Empire. ;;;Aegon Targaryen, el último Señor Dragón, ha aceptado atudarnos a refundar el Imperio. ;;;;;;;;;x
EVTDESCbleeding_years.6;An exiled Lyseni noble has come to the Sealord's palace begging for the aid of Braavos in their struggle against Volantene oppression.;Un noble lysien exilé s'est rendu au Palais du Seigneur de la Mer pour demander l'aide de Braavos dans sa lutte contre l'oppression volantaine.;;;Un noble lyseno exiliado ha llegado al Palacio del Señor del Mar para pedir la ayuda de Braavos en su guerra contra la opresión volantina.;;;;;;;;;x
EVTOPTAbleeding_years.6;Lend them our ships;Prêtons-leur nos navires.;;;Prestémosles nuestros barcos.;;;;;;;;;x
EVTOPTBbleeding_years.6;No, Braavos shall remain hidden.;Non, Braavos doit demeurer cachée.;;;No, Braavos debe permanecer escondido.;;;;;;;;;x
EVTDESCbleeding_years.7;The Sealord of Braavos has pledged his support for our cause.;Le Seigneur de la Mer de Braavos a déclaré son soutien à votre cause.;;;El Señor del Mar de Braavos ha declarado su apoyo a nuestra causa.;;;;;;;;;x
EVTTITLEfeast_for_crows.50;Queen of Meereen;Reine de Meereen;;;Reina de Meereen;;;;;;;;;x
EVTDESCfeast_for_crows.50;I have finally taken control of the last great slaver city, Meereen has fallen to me and now I rule from its Great Pyramid. However, whilst I am here learning to rule, my dragons have grown restless and wild, killing the livestock of my people. I have imprisoned them yet my Unsullied could not capture Drogon and now he has disappeared. I'm also informed that some of the former slaver families have formed a group called the ‘Sons of the Harpy’ and are attacking my people in the night and painting warnings in blood threatening death to those who serve me.\n\nMany slave cities have rallied with the Yunkai to bring me down, they have many hired sellsword legions and have acquired numerous allies, and now march on Astapor to undo all that I have done there.;J'ai finalement pris le contrôle de la dernière grande cité esclavagiste. Meereen est tombée entre mes mains et désormais je la gouverne depuis sa Grande Pyramide. Cependant, pendant que je suis ici, en train d'apprendre à gouverner, mes dragons ont grandi rapidement et sont devenus sauvages, menaçant les vivres de mon peuple. Je les ai faits enfermer, néanmoins mes immaculés n'ont pas réussi à capturer Drogon et il a disparu. J'ai également appris que certaines des anciennes familles esclavagistes ont créé un groupe, les Fils de la Harpie, qui attaque mes gens à la nuit tombée avant de maculer les murs de la ville d'avertissements écrits en lettres de sang qui menacent tous ceux qui me servent.\n\nDe nombreuses cités esclavagistes ont rallié les Yunkaïis et ont juré ma perte. De nombreuses compagnies d'épées louées marchent avec eux en direction d'Astapor pour défaire mon oeuvre.;;;Finalmente he tomado el control de la última gran ciudad esclavista. Meereen ha caído y la gobierno desde la Gran Pirámide. Sin embargo, mientras aprendo a gobernar, mis dragones han crecido rápidamente y se han convertido en salvajes, amenazando los alimentos de mi pueblo. Los he encerrado, pero mis inmaculados no lograron capturar a Drogon y ha escapado. Algunas de las antiguas familias de esclavistas han creado un grupo, los Hijos de la Arpía, que ataca a mi pueblo al caer la noche antes de pintar los muros de la ciudad con advertencias escritas con sangre amenazando a todo aquel que me sirve.\n\nMuchas ciudades esclavistas se han aliado con Yunkai y han jurado que me matarían. Muchas compañías mercenarias marchan con ellos en dirección a Astapor para deshacer mi trabajo.;;;;;;;;;x
EVTOPTAfeast_for_crows.50;I will learn;J'apprendrai.;;;Aprenderé.;;;;;;;;;x
EVTDESCfeast_for_crows.51;The Dragon Queen has kept us under heel for too long. We shall restore slavery in Astapor!;La reine dragon nous tient sous sa botte depuis bien trop longtemps. Nous allons restaurer l'esclavage à Astapor !;;;La Reina Dragón nos ha tenido bajo su control durante mucho tiempo. Vamos a restaurar el esclavismo en Astapor!;;;;;;;;;x
EVTOPTAfeast_for_crows.52;This savage shall fall;Cette sauvage tombera.;;;Este salvaje caerá.;;;;;;;;;x
EVTOPTBfeast_for_crows.52;It's not my problem;Ce n'est pas mon problème.;;;No es mi problema.;;;;;;;;;x
EVTTITLEfeast_for_crows.53;Slaver's War;Guerre des esclavagistes;;;Guerra de los Esclavistas;;;;;;;;;x
EVTDESCfeast_for_crows.53;After their slaughter of the freed men of Astapor, the armies of Yunkai have gathered outside the coloured brick walls of Meereen, beside them stand the legions of New Ghis and fighting men from across Slavers' Bay. Only the Lhazareen have answered our call for aid, whilst The Second Sons and their captain have betrayed us. I thought him an ally. I thought wrong. I will let my dragons devour him.\n\n Xaro has arrived from Qarth pleading that I leave Slavers' Bay, and to entice me to do so has offered up thirteen warships. Perhaps it is time I leave Slavers Bay. Westeros will solidify if I don’t act quickly, but I cannot leave my children to die...;Après avoir massacré les hommes libres d'Astapor, les armées de Yunkaï se sont rassemblées devant les murs de briques de Meereen, épaulées par les légions de la Nouvelle Ghis et des armées d'autres cités esclavagistes. Seuls les Lhazaréens ont répondu à notre appel à l'aide. Mais les Puînés, eux, m'ont trahie. Je pensais que leur capitaine était un allié, je me suis trompée, je vais devoir le jeter en pâture à mes dragons.\n\n Xaro est venu de Qarth pour me supplier de quitter la Baie des Serfs sur les treize navires de guerre qu'il m'offre. Peut-être est-il temps pour moi de quitter la Baie des Serfs. Westeros recouvrera son unité sous un autre roi si je n'agis pas rapidement, mais je ne peux pas non plus laisser mes enfants mourir...;;;Tras haber masacrado a los hombres libres de Astapor, los ejércitos de Yunkaï han llegado ante la muralla de adoquines de Meereen, apoyados por las legiones de Nuevo Ghis y otras ciudades esclavistas. Sólo los lhazarenos han respondido a nuestra llamada de auxilio. Pero los Segundos Hijos nos han traicionado. Creía que su capitán era un aliado, me equivoqué y pronto servirá de alimento a mis dragones.\n\n Xaro ha venido desde Qarth para suplicarme que deje la Bahía de los Esclavos con los trece barcos que me ofrece. Tal vez sea el momento de abandonar la Bahía de los Esclavos. Poniente recuperará su unidad bajo otro rey si no actúo rápidamente, pero no puedo dejar a mis hijos morir...;;;;;;;;;x
EVTOPTAfeast_for_crows.53;I spared the Yunkai before,  I will not make that mistake again;J'ai déjà épargné les Yunkaïs une fois, je ne commettrai pas deux fois la même erreur.;;;Perdoné a Yunkai una vez, no cometeré dos veces el mismo error.;;;;;;;;;x
EVTOPTBfeast_for_crows.53;It is clear, I must leave for home;Je dois rentrer à la maison.;;;Debo regresar a casa.;;;;;;;;;x
EVTTITLEfeast_for_crows.54;The Sun's Son;Le fils du soleil;;;El Hijo del Sol;;;;;;;;;x
